restaurant_id,name,area,address,latitude,longitude,cuisine,price_level,avg_price_per_person,rating,review_count,veg_available,ambience_tags,suitable_for,opening_hours,source_url,description,data_confidence,serves_both
S02326,Sekuwa Bites Corner,Sundhara,"Sundhara, Kathmandu, Nepal",27.6894295,85.3167999,Thakali,low,460,4.5,,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Sekuwa Bites Corner is a sample thakali listing generated for Sundhara, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02327,Chandragiri Local House,Chandragiri,"Chandragiri, Kathmandu, Nepal",27.6675673,85.2462395,Thakali,high,1642,3.8,45.0,True,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Chandragiri Local House is a sample thakali listing generated for Chandragiri, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02328,Sunrise Heritage Diner,New Road,"New Road, Kathmandu, Nepal",27.7000976,85.3036248,BBQ / Sekuwa,medium,800,3.5,429.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Sunrise Heritage Diner is a sample bbq / sekuwa listing generated for New Road, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02329,New Spice Hub,Balaju,"Balaju, Kathmandu, Nepal",27.7348514,85.3029633,BBQ / Sekuwa,low,506,3.3,3.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"New Spice Hub is a sample bbq / sekuwa listing generated for Balaju, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02330,Everest Sunrise Momo Center,Baneshwor,"Baneshwor, Kathmandu, Nepal",27.6929672,85.3339366,Fast Food,high,1649,3.6,,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Everest Sunrise Momo Center is a sample fast food listing generated for Baneshwor, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02331,Roots Annapurna Momo Center,Pulchowk,"Pulchowk, Kathmandu, Nepal",27.6810161,85.3234662,Korean,low,273,3.4,31.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Roots Annapurna Momo Center is a sample korean listing generated for Pulchowk, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02332,Everest Heritage Corner,Kalanki,"Kalanki, Kathmandu, Nepal",27.686509,85.2872421,Cafe,medium,772,3.4,497.0,False,"cozy,casual","family,solo",Unverified - typical hours ~10:00-21:00,,"Everest Heritage Corner is a sample cafe listing generated for Kalanki, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02333,Himalaya Cafe - Gaushala,Gaushala,"Gaushala, Kathmandu, Nepal",27.6967972,85.35442,Cafe,medium,726,4.5,153.0,False,"cozy,casual","family,solo",Unverified - typical hours ~10:00-21:00,,"Himalaya Cafe - Gaushala is a sample cafe listing generated for Gaushala, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02334,Chabahil Valley Kitchen,Chabahil,"Chabahil, Kathmandu, Nepal",27.7204901,85.3521936,BBQ / Sekuwa,high,1562,4.6,190.0,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Chabahil Valley Kitchen is a sample bbq / sekuwa listing generated for Chabahil, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02335,Roots Bites House,Ason,"Ason, Kathmandu, Nepal",27.7150117,85.3084471,Indian,high,1383,4.6,69.0,True,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Roots Bites House is a sample indian listing generated for Ason, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02336,Heritage Cloud Restro,Anamnagar,"Anamnagar, Kathmandu, Nepal",27.6935519,85.3306472,Nepali / Multi-cuisine,medium,691,4.8,488.0,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Heritage Cloud Restro is a sample nepali / multi-cuisine listing generated for Anamnagar, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S02337,Annapurna Valley Momo Center,Sankhamul,"Sankhamul, Kathmandu, Nepal",27.6861495,85.3360049,Continental,high,1614,4.7,44.0,True,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Annapurna Valley Momo Center is a sample continental listing generated for Sankhamul, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02338,Sinamangal Spice Cafe,Sinamangal,"Sinamangal, Kathmandu, Nepal",27.6948235,85.3639998,Momo / Street Food,low,421,4.7,94.0,False,"cozy,casual","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Sinamangal Spice Cafe is a sample momo / street food listing generated for Sinamangal, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02339,Heritage Hub - Jorpati,Jorpati,"Jorpati, Kathmandu, Nepal",27.7355662,85.373012,Continental,medium,949,3.4,29.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Heritage Hub - Jorpati is a sample continental listing generated for Jorpati, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02340,Green Hub - Jhamsikhel,Jhamsikhel,"Jhamsikhel, Kathmandu, Nepal",27.6704681,85.3096076,Thakali,low,407,3.9,,True,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Green Hub - Jhamsikhel is a sample thakali listing generated for Jhamsikhel, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02341,Thamel Momo Hub,Thamel,"Thamel, Kathmandu, Nepal",27.7215822,85.3037782,Momo / Street Food,low,375,4.0,320.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Thamel Momo Hub is a sample momo / street food listing generated for Thamel, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02342,Garden Kitchen - Gongabu,Gongabu,"Gongabu, Kathmandu, Nepal",27.7420363,85.3123383,Korean,medium,667,4.2,35.0,False,garden-seating,family,Unverified - typical hours ~10:00-21:00,,"Garden Kitchen - Gongabu is a sample korean listing generated for Gongabu, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02343,Local Cafe - Anamnagar,Anamnagar,"Anamnagar, Kathmandu, Nepal",27.691091,85.3259049,Korean,low,493,4.5,46.0,False,"cozy,casual","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Local Cafe - Anamnagar is a sample korean listing generated for Anamnagar, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02344,Thakali Roots House,Basundhara,"Basundhara, Kathmandu, Nepal",27.7363332,85.3276646,Momo / Street Food,medium,878,4.8,20.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Thakali Roots House is a sample momo / street food listing generated for Basundhara, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02345,Sunrise Cafe - Sankhamul,Sankhamul,"Sankhamul, Kathmandu, Nepal",27.6840005,85.3371821,Newari,high,1426,3.4,30.0,True,"cozy,casual,upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Sunrise Cafe - Sankhamul is a sample newari listing generated for Sankhamul, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S02346,Green Garden Deli,Lazimpat,"Lazimpat, Kathmandu, Nepal",27.711167,85.3115001,Japanese,medium,876,3.6,363.0,False,garden-seating,family,Unverified - typical hours ~10:00-21:00,,"Green Garden Deli is a sample japanese listing generated for Lazimpat, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02347,Ason Local Eatery,Ason,"Ason, Kathmandu, Nepal",27.7110697,85.3154004,Newari,low,326,3.7,28.0,True,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Ason Local Eatery is a sample newari listing generated for Ason, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S02348,Naxal Sekuwa Momo Center,Naxal,"Naxal, Kathmandu, Nepal",27.712852,85.3281596,Momo / Street Food,high,1457,3.9,,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Naxal Sekuwa Momo Center is a sample momo / street food listing generated for Naxal, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02349,Spice Spice Eatery,Kupondole,"Kupondole, Kathmandu, Nepal",27.6787201,85.3146895,Thakali,high,3054,3.5,36.0,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Spice Spice Eatery is a sample thakali listing generated for Kupondole, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02350,Newari Kitchen - Lazimpat,Lazimpat,"Lazimpat, Kathmandu, Nepal",27.7199458,85.3125343,Bakery / Cafe,low,367,4.4,407.0,True,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Newari Kitchen - Lazimpat is a sample bakery / cafe listing generated for Lazimpat, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02351,Thamel Valley Momo Center,Thamel,"Thamel, Kathmandu, Nepal",27.7158644,85.3116813,Italian / Pizza,medium,786,3.6,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Thamel Valley Momo Center is a sample italian / pizza listing generated for Thamel, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02352,Green Heritage Grill,Budhanilkantha,"Budhanilkantha, Kathmandu, Nepal",27.7737447,85.3622928,Fusion,high,1392,3.5,299.0,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Green Heritage Grill is a sample fusion listing generated for Budhanilkantha, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02353,Sunrise Sunrise Momo Center,Thamel,"Thamel, Kathmandu, Nepal",27.7103876,85.3043824,Chinese,high,1423,3.4,390.0,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Sunrise Sunrise Momo Center is a sample chinese listing generated for Thamel, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02354,Momo Golden Bhanchha Ghar,Lazimpat,"Lazimpat, Kathmandu, Nepal",27.7192713,85.3223743,Korean,medium,880,3.6,269.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Momo Golden Bhanchha Ghar is a sample korean listing generated for Lazimpat, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02355,Sekuwa Bhanchha Ghar - Putalisadak,Putalisadak,"Putalisadak, Kathmandu, Nepal",27.6990836,85.3265166,Italian / Pizza,medium,889,4.7,394.0,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Sekuwa Bhanchha Ghar - Putalisadak is a sample italian / pizza listing generated for Putalisadak, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02356,Newari Bhojanalaya - Pulchowk,Pulchowk,"Pulchowk, Kathmandu, Nepal",27.6716061,85.3144459,Tibetan,medium,947,4.5,29.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Newari Bhojanalaya - Pulchowk is a sample tibetan listing generated for Pulchowk, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02357,Jhamsikhel Heritage Grill,Jhamsikhel,"Jhamsikhel, Kathmandu, Nepal",27.6700553,85.3012337,Korean,medium,802,4.0,33.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Jhamsikhel Heritage Grill is a sample korean listing generated for Jhamsikhel, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02358,Thakali Momo Bhanchha Ghar,Sankhamul,"Sankhamul, Kathmandu, Nepal",27.6905708,85.3285712,Italian / Pizza,medium,744,3.8,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Thakali Momo Bhanchha Ghar is a sample italian / pizza listing generated for Sankhamul, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02359,Golden Sunrise Kitchen,Kirtipur,"Kirtipur, Kathmandu, Nepal",27.6750494,85.2841874,Tibetan,low,538,3.8,50.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Golden Sunrise Kitchen is a sample tibetan listing generated for Kirtipur, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02360,Ekantakuna Spice Momo Center,Ekantakuna,"Ekantakuna, Kathmandu, Nepal",27.6599677,85.3073986,South Indian,high,1358,4.3,50.0,True,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Ekantakuna Spice Momo Center is a sample south indian listing generated for Ekantakuna, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02361,Heritage Everest Bhanchha Ghar,Dhumbarahi,"Dhumbarahi, Kathmandu, Nepal",27.7374296,85.3374289,Continental,medium,745,3.6,49.0,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Heritage Everest Bhanchha Ghar is a sample continental listing generated for Dhumbarahi, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02362,Sundhara Newari Kitchen,Sundhara,"Sundhara, Kathmandu, Nepal",27.694358,85.3052765,Indian,medium,804,4.1,252.0,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Sundhara Newari Kitchen is a sample indian listing generated for Sundhara, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02363,Annapurna Eatery - Jhamsikhel,Jhamsikhel,"Jhamsikhel, Kathmandu, Nepal",27.6824558,85.3051575,Italian / Pizza,medium,835,4.2,20.0,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Annapurna Eatery - Jhamsikhel is a sample italian / pizza listing generated for Jhamsikhel, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02364,Annapurna Corner - Boudha,Boudha,"Boudha, Kathmandu, Nepal",27.7272378,85.3643272,Nepali / Multi-cuisine,high,1499,4.7,386.0,True,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Annapurna Corner - Boudha is a sample nepali / multi-cuisine listing generated for Boudha, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S02365,Cloud Diner - Jorpati,Jorpati,"Jorpati, Kathmandu, Nepal",27.7211488,85.3677113,Momo / Street Food,medium,944,4.6,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Cloud Diner - Jorpati is a sample momo / street food listing generated for Jorpati, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02366,Lazimpat Golden Diner,Lazimpat,"Lazimpat, Kathmandu, Nepal",27.7207912,85.3243623,Newari,medium,694,4.1,31.0,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Lazimpat Golden Diner is a sample newari listing generated for Lazimpat, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S02367,Everest Restro - Sundhara,Sundhara,"Sundhara, Kathmandu, Nepal",27.6908114,85.3115733,Fusion,low,385,3.8,41.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Everest Restro - Sundhara is a sample fusion listing generated for Sundhara, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02368,Sekuwa Spice Bhanchha Ghar,Putalisadak,"Putalisadak, Kathmandu, Nepal",27.6992864,85.3128115,Continental,low,542,4.3,46.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Sekuwa Spice Bhanchha Ghar is a sample continental listing generated for Putalisadak, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02369,Himalaya Green Restro,Anamnagar,"Anamnagar, Kathmandu, Nepal",27.707046,85.315308,Tibetan,medium,818,3.6,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Himalaya Green Restro is a sample tibetan listing generated for Anamnagar, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02370,Dhumbarahi Momo Eatery,Dhumbarahi,"Dhumbarahi, Kathmandu, Nepal",27.7246439,85.3377027,Vegetarian / Indian,medium,757,3.8,264.0,True,"bar,nightlife","family,friends",Unverified - typical hours ~10:00-21:00,,"Dhumbarahi Momo Eatery is a sample vegetarian / indian listing generated for Dhumbarahi, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02371,Gaushala Valley Hub,Gaushala,"Gaushala, Kathmandu, Nepal",27.7026352,85.3360138,Cafe,medium,875,3.7,426.0,False,"cozy,casual","family,solo",Unverified - typical hours ~10:00-21:00,,"Gaushala Valley Hub is a sample cafe listing generated for Gaushala, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02372,Sekuwa Himalaya Momo Center,Koteshwor,"Koteshwor, Kathmandu, Nepal",27.6765206,85.3397253,Chinese,medium,857,4.3,25.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Sekuwa Himalaya Momo Center is a sample chinese listing generated for Koteshwor, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02373,Roots Himalaya Bhanchha Ghar,Baneshwor,"Baneshwor, Kathmandu, Nepal",27.6927695,85.3430588,Newari,low,317,4.6,415.0,True,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Roots Himalaya Bhanchha Ghar is a sample newari listing generated for Baneshwor, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S02374,Momo Momo House,Thamel,"Thamel, Kathmandu, Nepal",27.7070083,85.3044685,Bakery / Cafe,medium,896,3.6,,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Momo Momo House is a sample bakery / cafe listing generated for Thamel, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02375,Jhamsikhel Green Eatery,Jhamsikhel,"Jhamsikhel, Kathmandu, Nepal",27.6688716,85.3181113,BBQ / Sekuwa,low,296,4.2,340.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Jhamsikhel Green Eatery is a sample bbq / sekuwa listing generated for Jhamsikhel, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02376,New Road Green Cafe,New Road,"New Road, Kathmandu, Nepal",27.6977939,85.3080234,BBQ / Sekuwa,low,298,4.3,465.0,False,"cozy,casual","family,budget-group",Unverified - typical hours ~10:00-21:00,,"New Road Green Cafe is a sample bbq / sekuwa listing generated for New Road, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02377,Lazimpat Sunrise Bhojanalaya,Lazimpat,"Lazimpat, Kathmandu, Nepal",27.7266663,85.3205278,Fusion,high,2954,4.4,38.0,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Lazimpat Sunrise Bhojanalaya is a sample fusion listing generated for Lazimpat, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02378,Spice Corner - Kalanki,Kalanki,"Kalanki, Kathmandu, Nepal",27.6960033,85.2746746,Tibetan,high,1493,4.2,,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Spice Corner - Kalanki is a sample tibetan listing generated for Kalanki, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02379,Heritage Spice Momo Center,Battisputali,"Battisputali, Kathmandu, Nepal",27.690827,85.3310432,Thakali,medium,926,3.3,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Heritage Spice Momo Center is a sample thakali listing generated for Battisputali, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02380,Sinamangal Himalaya Deli,Sinamangal,"Sinamangal, Kathmandu, Nepal",27.7081023,85.3597799,Italian / Pizza,low,448,4.2,26.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Sinamangal Himalaya Deli is a sample italian / pizza listing generated for Sinamangal, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02381,Koteshwor Thakali Eatery,Koteshwor,"Koteshwor, Kathmandu, Nepal",27.6713604,85.3383576,Korean,low,312,4.3,492.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Koteshwor Thakali Eatery is a sample korean listing generated for Koteshwor, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02382,Sekuwa House - Lazimpat,Lazimpat,"Lazimpat, Kathmandu, Nepal",27.727496,85.3212916,Tibetan,low,548,4.6,35.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Sekuwa House - Lazimpat is a sample tibetan listing generated for Lazimpat, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02383,Naxal Sunrise Terrace,Naxal,"Naxal, Kathmandu, Nepal",27.7071914,85.3327606,Tibetan,medium,870,4.1,308.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Naxal Sunrise Terrace is a sample tibetan listing generated for Naxal, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02384,Kalanki Heritage Terrace,Kalanki,"Kalanki, Kathmandu, Nepal",27.7009164,85.2906295,Japanese,medium,797,3.8,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Kalanki Heritage Terrace is a sample japanese listing generated for Kalanki, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02385,Boudha Heritage Food Court,Boudha,"Boudha, Kathmandu, Nepal",27.728351,85.3678521,Nepali / Multi-cuisine,low,302,4.7,,True,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Boudha Heritage Food Court is a sample nepali / multi-cuisine listing generated for Boudha, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S02386,Gairidhara Bites Terrace,Gairidhara,"Gairidhara, Kathmandu, Nepal",27.7242967,85.3335289,Indian,low,467,4.1,193.0,True,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Gairidhara Bites Terrace is a sample indian listing generated for Gairidhara, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02387,Jhamsikhel Local Terrace,Jhamsikhel,"Jhamsikhel, Kathmandu, Nepal",27.6839045,85.3012311,Bakery / Cafe,low,483,3.7,271.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Jhamsikhel Local Terrace is a sample bakery / cafe listing generated for Jhamsikhel, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02388,Cloud Corner - Putalisadak,Putalisadak,"Putalisadak, Kathmandu, Nepal",27.7077536,85.3302911,BBQ / Sekuwa,low,258,3.7,282.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Cloud Corner - Putalisadak is a sample bbq / sekuwa listing generated for Putalisadak, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02389,Everest Heritage Food Court,Sundhara,"Sundhara, Kathmandu, Nepal",27.707154,85.3045828,Thakali,medium,693,4.6,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Everest Heritage Food Court is a sample thakali listing generated for Sundhara, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02390,Gaushala Annapurna Restro,Gaushala,"Gaushala, Kathmandu, Nepal",27.7049074,85.3464887,Japanese,medium,842,4.6,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Gaushala Annapurna Restro is a sample japanese listing generated for Gaushala, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02391,Dhumbarahi Newari Food Court,Dhumbarahi,"Dhumbarahi, Kathmandu, Nepal",27.7265895,85.3491328,Japanese,medium,720,4.5,37.0,False,"bar,nightlife","family,friends",Unverified - typical hours ~10:00-21:00,,"Dhumbarahi Newari Food Court is a sample japanese listing generated for Dhumbarahi, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02392,New Bites Bhojanalaya,Kupondole,"Kupondole, Kathmandu, Nepal",27.6821688,85.3164419,Fast Food,high,1561,4.0,5.0,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"New Bites Bhojanalaya is a sample fast food listing generated for Kupondole, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02393,Chabahil Garden Corner,Chabahil,"Chabahil, Kathmandu, Nepal",27.7237837,85.3509202,Cafe,high,1604,4.7,94.0,True,"cozy,casual,upscale,fine-dining","family,date,solo",Unverified - typical hours ~10:00-21:00,,"Chabahil Garden Corner is a sample cafe listing generated for Chabahil, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02394,Roots Sunrise Bhojanalaya,Kirtipur,"Kirtipur, Kathmandu, Nepal",27.6709592,85.2725862,Thakali,medium,682,4.0,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Roots Sunrise Bhojanalaya is a sample thakali listing generated for Kirtipur, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02395,Maharajgunj Roots Restro,Maharajgunj,"Maharajgunj, Kathmandu, Nepal",27.7231651,85.3251996,Tibetan,medium,861,3.3,474.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Maharajgunj Roots Restro is a sample tibetan listing generated for Maharajgunj, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S02396,Maharajgunj Thakali Deli,Maharajgunj,"Maharajgunj, Kathmandu, Nepal",27.727844,85.3205375,Chinese,low,546,3.7,,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Maharajgunj Thakali Deli is a sample chinese listing generated for Maharajgunj, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
